GeneChip,ProbeSet,ProbeX,ProbeY,PM/MM,PixelX,PixelY,Intensity
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4207,4395,671
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4208,4391,655
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4208,4392,599
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4208,4393,573
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4208,4394,548
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4208,4395,514
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4209,4391,405
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4209,4392,363
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4209,4393,372
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4209,4394,335
HG-U133A_2,AFFX-HSAC07/X00351_5_at,567,591,PM,4209,4395,302
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4312,3983,412
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4312,3984,598
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4312,3985,626
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4312,3986,593
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4312,3987,621
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4313,3983,400
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4313,3984,604
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4313,3985,692
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4313,3986,600
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4313,3987,643
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4314,3983,451
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4314,3984,596
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4314,3985,703
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4314,3986,637
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4314,3987,680
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4315,3983,388
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4315,3984,553
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4315,3985,613
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4315,3986,571
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4315,3987,587
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4316,3983,217
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4316,3984,284
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4316,3985,281
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4316,3986,267
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4316,3987,273
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4317,3983,265
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4317,3984,147
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4317,3985,106
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4317,3986,108
HG-U133A_2,AFFX-HSAC07/X00351_5_at,582,533,PM,4317,3987,95
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2491,2118,190
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2491,2119,238
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2491,2120,307
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2491,2121,280
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2491,2122,244
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2492,2118,212
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2492,2119,243
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2492,2120,292
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2492,2121,295
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2492,2122,296
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2493,2118,233
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2493,2119,255
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2493,2120,279
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2493,2121,348
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2493,2122,351
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2494,2118,215
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2494,2119,224
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2494,2120,214
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2494,2121,202
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2494,2122,186
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2495,2118,144
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2495,2119,114
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2495,2120,99
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2495,2121,91
HG-U133A_2,AFFX-HSAC07/X00351_5_at,322,269,PM,2495,2122,102
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3350,1938,800
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3350,1939,886
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3350,1940,930
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3350,1941,870
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3350,1942,901
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3351,1938,803
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3351,1939,1034
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3351,1940,1018
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3351,1941,1036
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3351,1942,1059
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3352,1938,844
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3352,1939,1058
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3352,1940,1053
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3352,1941,1173
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3352,1942,1126
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3353,1938,883
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3353,1939,1021
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3353,1940,1062
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3353,1941,1066
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3353,1942,1063
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3354,1938,783
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3354,1939,852
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3354,1940,833
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3354,1941,844
HG-U133A_2,AFFX-HSAC07/X00351_5_at,444,243,PM,3354,1942,862
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,922,1902,678
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,922,1903,693
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,922,1904,679
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,922,1905,713
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,922,1906,585
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,923,1902,814
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,923,1903,894
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,923,1904,825
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,923,1905,830
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,923,1906,551
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,924,1902,813
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,924,1903,906
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,924,1904,836
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,924,1905,809
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,924,1906,558
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,925,1902,778
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,925,1903,873
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,925,1904,867
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,925,1905,822
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,925,1906,574
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,926,1902,611
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,926,1903,658
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,926,1904,701
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,926,1905,667
HG-U133A_2,AFFX-HSAC07/X00351_5_at,99,239,PM,926,1906,523
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3841,3939,4239
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3841,3940,4531
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3841,3941,4423
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3841,3942,4552
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3841,3943,4638
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3842,3939,4549
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3842,3940,4731
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3842,3941,4836
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3842,3942,4959
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3842,3943,4886
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3843,3939,4602
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3843,3940,4807
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3843,3941,4775
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3843,3942,4942
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3843,3943,4992
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3844,3939,4504
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3844,3940,4693
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3844,3941,4760
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3844,3942,4911
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3844,3943,5099
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3845,3939,3866
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3845,3940,4269
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3845,3941,4174
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3845,3942,4074
HG-U133A_2,AFFX-HSAC07/X00351_5_at,515,527,PM,3845,3943,4181
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5110,1931,2761
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5110,1932,3041
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5110,1933,3299
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5110,1934,3498
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5110,1935,3084
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5111,1931,3019
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5111,1932,3444
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5111,1933,3602
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5111,1934,3712
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5111,1935,3244
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5112,1931,2857
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5112,1932,3279
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5112,1933,3496
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5112,1934,3523
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5112,1935,3220
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5113,1931,2888
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5113,1932,3202
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5113,1933,3512
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5113,1934,3413
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5113,1935,3306
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5114,1931,3160
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5114,1932,3391
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5114,1933,3496
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5114,1934,3530
HG-U133A_2,AFFX-HSAC07/X00351_5_at,694,241,PM,5114,1935,3240
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2282,4694,369
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2282,4695,480
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2282,4696,477
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2282,4697,546
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2282,4698,532
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2283,4694,391
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2283,4695,451
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2283,4696,438
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2283,4697,509
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2283,4698,488
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2284,4694,396
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2284,4695,461
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2284,4696,443
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2284,4697,458
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2284,4698,492
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2285,4694,364
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2285,4695,406
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2285,4696,407
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2285,4697,474
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2285,4698,404
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2286,4694,245
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2286,4695,220
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2286,4696,187
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2286,4697,185
HG-U133A_2,AFFX-HSAC07/X00351_5_at,294,635,PM,2286,4698,231
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2536,1555,90
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2536,1556,111
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2536,1557,104
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2536,1558,130
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2536,1559,148
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2537,1555,88
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2537,1556,121
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2537,1557,142
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2537,1558,151
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2537,1559,127
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2538,1555,76
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2538,1556,119
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2538,1557,125
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2538,1558,161
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2538,1559,128
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2539,1555,80
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2539,1556,114
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2539,1557,113
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2539,1558,125
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2539,1559,127
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2540,1555,92
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2540,1556,78
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2540,1557,84
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2540,1558,92
HG-U133A_2,AFFX-HSAC07/X00351_5_at,328,189,PM,2540,1559,89
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1189,2170,514
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1189,2171,536
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1189,2172,542
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1189,2173,522
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1189,2174,516
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1190,2170,521
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1190,2171,470
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1190,2172,494
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1190,2173,516
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1190,2174,570
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1191,2170,488
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1191,2171,493
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1191,2172,509
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1191,2173,533
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1191,2174,581
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1192,2170,733
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1192,2171,632
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1192,2172,547
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1192,2173,615
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1192,2174,751
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1193,2170,604
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1193,2171,503
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1193,2172,388
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1193,2173,394
HG-U133A_2,AFFX-HSAC07/X00351_5_at,137,277,PM,1193,2174,562
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5207,2269,762
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5207,2270,727
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5207,2271,715
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5207,2272,797
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5207,2273,879
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5208,2269,891
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5208,2270,825
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5208,2271,732
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5208,2272,994
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5208,2273,1477
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5209,2269,827
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5209,2270,856
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5209,2271,807
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5209,2272,925
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5209,2273,1208
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5210,2269,809
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5210,2270,880
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5210,2271,805
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5210,2272,806
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5210,2273,976
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5211,2269,828
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5211,2270,795
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5211,2271,741
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5211,2272,728
HG-U133A_2,AFFX-HSAC07/X00351_5_at,708,289,PM,5211,2273,756
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2706,4315,754
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2706,4316,1297
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2706,4317,1576
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2706,4318,1672
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2706,4319,1657
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2707,4315,831
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2707,4316,1444
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2707,4317,1763
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2707,4318,1867
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2707,4319,1877
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2708,4315,831
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2708,4316,1490
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2708,4317,1787
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2708,4318,1863
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2708,4319,1874
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2709,4315,837
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2709,4316,1478
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2709,4317,1749
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2709,4318,1780
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2709,4319,1825
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2710,4315,908
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2710,4316,1461
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2710,4317,1591
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2710,4318,1609
HG-U133A_2,AFFX-HSAC07/X00351_5_at,354,581,PM,2710,4319,1713
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5218,4479,237
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5218,4480,208
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5218,4481,233
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5218,4482,323
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5218,4483,354
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5219,4479,324
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5219,4480,345
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5219,4481,454
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5219,4482,509
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5219,4483,499
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5220,4479,294
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5220,4480,367
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5220,4481,510
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5220,4482,499
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5220,4483,484
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5221,4479,345
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5221,4480,396
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5221,4481,446
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5221,4482,449
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5221,4483,494
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5222,4479,308
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5222,4480,335
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5222,4481,369
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5222,4482,370
HG-U133A_2,AFFX-HSAC07/X00351_3_at,711,603,PM,5222,4483,398
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5243,467,397
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5243,468,508
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5243,469,541
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5243,470,560
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5243,471,562
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5244,467,604
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5244,468,850
